0.39212,0.27681,0.20374,-0.72355,-0.68254,0.096163,0.036956
0.39212,0.27681,0.20374,-0.72355,-0.68254,0.096163,0.036956
0.39212,0.27681,0.20374,-0.72355,-0.68254,0.096163,0.036956
0.39672,0.27167,0.19947,-0.73069,-0.67547,0.093858,0.03195
0.39793,0.26949,0.19752,-0.7325,-0.67366,0.093401,0.030148
0.39957,0.2686,0.19625,-0.73543,-0.67069,0.091966,0.029312
0.39957,0.2686,0.19625,-0.73543,-0.67069,0.091966,0.029312
0.39957,0.2686,0.19625,-0.73543,-0.67069,0.091966,0.029312
0.40639,0.26415,0.192,-0.74127,-0.66525,0.086294,0.022611
0.40837,0.26274,0.19054,-0.74377,-0.66273,0.084715,0.020675
0.41075,0.26082,0.18934,-0.74627,-0.66023,0.082641,0.018755
0.41075,0.26082,0.18934,-0.74627,-0.66023,0.082641,0.018755
0.41075,0.26082,0.18934,-0.74627,-0.66023,0.082641,0.018755
0.418,0.25675,0.18616,-0.75257,-0.65398,0.076174,0.012323
0.41999,0.25468,0.18457,-0.75441,-0.65204,0.074843,0.010137
0.42199,0.25447,0.18365,-0.75529,-0.65129,0.072729,0.0084384
0.42199,0.25447,0.18365,-0.75529,-0.65129,0.072729,0.0084384
0.42199,0.25447,0.18365,-0.75529,-0.65129,0.072729,0.0084384
0.42851,0.25057,0.17993,-0.76056,-0.64588,0.066066,0.0038679
0.43109,0.24973,0.17911,-0.76216,-0.64425,0.063587,0.0020993
0.43248,0.24935,0.1779,-0.76353,-0.64283,0.061581,0.0016528
0.43248,0.24935,0.1779,-0.76353,-0.64283,0.061581,0.0016528
0.43248,0.24935,0.1779,-0.76353,-0.64283,0.061581,0.0016528
0.4369,0.24806,0.1744,0.76554,0.64089,-0.056628,0.001806
0.43844,0.24608,0.17291,0.76596,0.64048,-0.055455,0.0034091
0.43897,0.24533,0.17121,0.76707,0.63922,-0.054758,0.0029017
0.43897,0.24533,0.17121,0.76707,0.63922,-0.054758,0.0029017
0.43897,0.24533,0.17121,0.76707,0.63922,-0.054758,0.0029017
0.442,0.24639,0.16838,0.76784,0.63868,-0.049915,0.0034804
0.44408,0.24608,0.16802,0.76857,0.63796,-0.047844,0.0044334
0.44412,0.24623,0.16626,0.76775,0.63899,-0.047236,0.0044859
0.44412,0.24623,0.16626,0.76775,0.63899,-0.047236,0.0044859
0.44412,0.24623,0.16626,0.76775,0.63899,-0.047236,0.0044859
0.44732,0.24754,0.1641,0.76755,0.63955,-0.042629,0.005291
0.44792,0.24755,0.16288,0.76766,0.63949,-0.041616,0.0047476
0.44889,0.24768,0.16178,0.7677,0.63953,-0.040251,0.0045728
0.44889,0.24768,0.16178,0.7677,0.63953,-0.040251,0.0045728
0.44889,0.24768,0.16178,0.7677,0.63953,-0.040251,0.0045728
0.45015,0.24987,0.15885,0.76629,0.6414,-0.03734,0.0040681
0.45094,0.24972,0.15822,0.76657,0.6411,-0.036566,0.0045657
0.45138,0.2504,0.15713,0.76626,0.64156,-0.035123,0.0035755
0.45138,0.2504,0.15713,0.76626,0.64156,-0.035123,0.0035755
0.45138,0.2504,0.15713,0.76626,0.64156,-0.035123,0.0035755
0.45251,0.25108,0.15398,0.76602,0.64197,-0.032859,0.0033619
0.45264,0.25281,0.15297,0.76459,0.64373,-0.031866,0.0024749
0.45297,0.25318,0.1517,0.7647,0.64363,-0.030984,0.0019868
0.45297,0.25318,0.1517,0.7647,0.64363,-0.030984,0.0019868
0.45297,0.25318,0.1517,0.7647,0.64363,-0.030984,0.0019868
0.45546,0.25596,0.14979,0.76439,0.64422,-0.026161,0.00095202
0.45504,0.25697,0.14856,0.76403,0.64468,-0.025352,7.6831e-05
0.45593,0.25729,0.14816,-0.76399,-0.64478,0.024044,0.0001804
0.45593,0.25729,0.14816,-0.76399,-0.64478,0.024044,0.0001804
0.45593,0.25729,0.14816,-0.76399,-0.64478,0.024044,0.0001804
0.45805,0.26238,0.1459,-0.76312,-0.64602,0.01762,0.0020677
0.45873,0.26385,0.14535,-0.76324,-0.64592,0.015664,0.0031095
0.45968,0.26445,0.14465,-0.7631,-0.64611,0.014195,0.00308
0.45968,0.26445,0.14465,-0.7631,-0.64611,0.014195,0.00308
0.45968,0.26445,0.14465,-0.7631,-0.64611,0.014195,0.00308
0.46231,0.26963,0.14314,-0.7624,-0.64705,0.0072099,0.004599
0.46318,0.2706,0.14256,-0.76251,-0.64694,0.0052071,0.005068
0.46454,0.27161,0.14235,-0.76256,-0.64689,0.0027005,0.0051229
0.46454,0.27161,0.14235,-0.76256,-0.64689,0.0027005,0.0051229
0.46454,0.27161,0.14235,-0.76256,-0.64689,0.0027005,0.0051229
0.46627,0.27709,0.14085,-0.76197,-0.64756,-0.0037492,0.0072649
0.46819,0.27774,0.14105,-0.76197,-0.64755,-0.0066202,0.0064918
0.46803,0.2786,0.14016,-0.76216,-0.64729,-0.0080867,0.0073701
0.46803,0.2786,0.14016,-0.76216,-0.64729,-0.0080867,0.0073701
0.46803,0.2786,0.14016,-0.76216,-0.64729,-0.0080867,0.0073701
0.47093,0.2836,0.13942,-0.76217,-0.64713,-0.015343,0.0092369
0.47214,0.28412,0.13946,-0.76229,-0.64693,-0.017482,0.0092131
0.47219,0.28683,0.13914,-0.76234,-0.64678,-0.019624,0.011144
0.47219,0.28683,0.13914,-0.76234,-0.64678,-0.019624,0.011144
0.47219,0.28683,0.13914,-0.76234,-0.64678,-0.019624,0.011144
0.47379,0.29142,0.13826,-0.7613,-0.64776,-0.025664,0.012979
0.4747,0.29242,0.13812,-0.76123,-0.64774,-0.027864,0.013718
0.47566,0.29431,0.13842,-0.76068,-0.64826,-0.030631,0.013898
0.47566,0.29431,0.13842,-0.76068,-0.64826,-0.030631,0.013898
0.47566,0.29431,0.13842,-0.76068,-0.64826,-0.030631,0.013898
0.47688,0.30158,0.13886,-0.75829,-0.65058,-0.037724,0.017682
0.47761,0.30306,0.13876,-0.75744,-0.65145,-0.039797,0.017634
0.4768,0.30517,0.13873,-0.75637,-0.65261,-0.040582,0.019164
0.4768,0.30517,0.13873,-0.75637,-0.65261,-0.040582,0.019164
0.4768,0.30517,0.13873,-0.75637,-0.65261,-0.040582,0.019164
0.47758,0.31182,0.13954,-0.75327,-0.65567,-0.046788,0.022034
0.47764,0.31407,0.13948,-0.75218,-0.65674,-0.048676,0.023443
0.47799,0.31599,0.13971,-0.75097,-0.65794,-0.050927,0.024006
0.47799,0.31599,0.13971,-0.75097,-0.65794,-0.050927,0.024006
0.47799,0.31599,0.13971,-0.75097,-0.65794,-0.050927,0.024006
0.47922,0.32161,0.14143,-0.74763,-0.66126,-0.056067,0.025244
0.47869,0.32223,0.14104,-0.74633,-0.66268,-0.056497,0.02571
0.47881,0.32437,0.14121,-0.74538,-0.66358,-0.058103,0.026211
0.47881,0.32437,0.14121,-0.74538,-0.66358,-0.058103,0.026211
0.47881,0.32437,0.14121,-0.74538,-0.66358,-0.058103,0.026211
0.47975,0.33042,0.14287,-0.74131,-0.66754,-0.064002,0.027398
0.47949,0.33231,0.1434,-0.74062,-0.66813,-0.065414,0.02841
0.47953,0.33578,0.14444,-0.73865,-0.67008,-0.067257,0.029282
0.47953,0.33578,0.14444,-0.73865,-0.67008,-0.067257,0.029282
0.47953,0.33578,0.14444,-0.73865,-0.67008,-0.067257,0.029282
0.4782,0.34064,0.14508,-0.73517,-0.67351,-0.070085,0.031547
0.47811,0.34222,0.14551,-0.73352,-0.67518,-0.071298,0.03167
0.47711,0.34524,0.14597,-0.73188,-0.67678,-0.072093,0.033461
0.47711,0.34524,0.14597,-0.73188,-0.67678,-0.072093,0.033461
0.47711,0.34524,0.14597,-0.73188,-0.67678,-0.072093,0.033461
0.47664,0.34974,0.14724,-0.72833,-0.68023,-0.075096,0.034369
0.47593,0.35032,0.14721,-0.72727,-0.68135,-0.075046,0.034668
0.47506,0.35386,0.1479,-0.72571,-0.68278,-0.076354,0.036476
0.47506,0.35386,0.1479,-0.72571,-0.68278,-0.076354,0.036476
0.47506,0.35386,0.1479,-0.72571,-0.68278,-0.076354,0.036476
0.47375,0.35905,0.14934,-0.72173,-0.68657,-0.079405,0.037534
0.47212,0.36087,0.14888,-0.72086,-0.68743,-0.079114,0.039305
0.47196,0.36317,0.1497,-0.71922,-0.68894,-0.080744,0.039595
0.47196,0.36317,0.1497,-0.71922,-0.68894,-0.080744,0.039595
0.47196,0.36317,0.1497,-0.71922,-0.68894,-0.080744,0.039595
0.46998,0.36794,0.15031,-0.71631,-0.6916,-0.083053,0.041262
0.46828,0.37022,0.15006,-0.7146,-0.69329,-0.083187,0.042105
0.46721,0.37095,0.14957,-0.71358,-0.6943,-0.083235,0.042692
0.46721,0.37095,0.14957,-0.71358,-0.6943,-0.083235,0.042692
0.46721,0.37095,0.14957,-0.71358,-0.6943,-0.083235,0.042692
0.4648,0.37662,0.15059,-0.7104,-0.69723,-0.085129,0.044241
0.4635,0.37771,0.15042,-0.70923,-0.69836,-0.085238,0.044979
0.46259,0.37866,0.15045,-0.70765,-0.70005,-0.084884,0.04419
0.46259,0.37866,0.15045,-0.70765,-0.70005,-0.084884,0.04419
0.46259,0.37866,0.15045,-0.70765,-0.70005,-0.084884,0.04419
0.45793,0.38316,0.15053,-0.70486,-0.70268,-0.084228,0.048051
0.4565,0.38479,0.15049,-0.70348,-0.70398,-0.084455,0.048948
0.45453,0.38609,0.15067,-0.70187,-0.70565,-0.083334,0.049896
0.45453,0.38609,0.15067,-0.70187,-0.70565,-0.083334,0.049896
0.45453,0.38609,0.15067,-0.70187,-0.70565,-0.083334,0.049896
0.44922,0.39127,0.15129,-0.69837,-0.70896,-0.082149,0.053925
0.44673,0.39272,0.15109,-0.69803,-0.70927,-0.081226,0.055607
0.44517,0.39351,0.15077,-0.69702,-0.71025,-0.080564,0.056692
0.44517,0.39351,0.15077,-0.69702,-0.71025,-0.080564,0.056692
0.44517,0.39351,0.15077,-0.69702,-0.71025,-0.080564,0.056692
0.43909,0.39762,0.15115,-0.69391,-0.7133,-0.077198,0.061088
0.4369,0.39733,0.1506,-0.69307,-0.7142,-0.075752,0.061856
0.43479,0.39937,0.15058,-0.6921,-0.71506,-0.074731,0.064041
0.43479,0.39937,0.15058,-0.6921,-0.71506,-0.074731,0.064041
0.43479,0.39937,0.15058,-0.6921,-0.71506,-0.074731,0.064041
0.42856,0.40142,0.15039,-0.68909,-0.71803,-0.070396,0.068056
0.42667,0.40304,0.15088,-0.6885,-0.71849,-0.069622,0.069962
0.42361,0.40355,0.15027,-0.68679,-0.72021,-0.067077,0.071464
0.42361,0.40355,0.15027,-0.68679,-0.72021,-0.067077,0.071464
0.42361,0.40355,0.15027,-0.68679,-0.72021,-0.067077,0.071464
0.41866,0.40667,0.15162,-0.68469,-0.72196,-0.063951,0.076693
0.41597,0.40648,0.15072,-0.68377,-0.72286,-0.061022,0.078745
0.41368,0.40627,0.15045,-0.68348,-0.72315,-0.058882,0.080222
0.41368,0.40627,0.15045,-0.68348,-0.72315,-0.058882,0.080222
0.41368,0.40627,0.15045,-0.68348,-0.72315,-0.058882,0.080222
0.40814,0.40792,0.15126,-0.68132,-0.72491,-0.054146,0.085822
0.40511,0.40858,0.15105,-0.68031,-0.72574,-0.05176,0.088293
0.40294,0.40958,0.15151,-0.67953,-0.72629,-0.049868,0.090838
0.40294,0.40958,0.15151,-0.67953,-0.72629,-0.049868,0.090838
0.40294,0.40958,0.15151,-0.67953,-0.72629,-0.049868,0.090838
0.39742,0.40979,0.15185,-0.67777,-0.72769,-0.043969,0.095724
0.39473,0.40915,0.15149,-0.67742,-0.72794,-0.040805,0.097669
0.393,0.40899,0.15167,-0.6766,-0.72864,-0.038735,0.098959
0.393,0.40899,0.15167,-0.6766,-0.72864,-0.038735,0.098959
0.393,0.40899,0.15167,-0.6766,-0.72864,-0.038735,0.098959
0.38725,0.40781,0.1517,-0.67453,-0.73048,-0.030998,0.10223
0.38602,0.40694,0.1519,-0.67497,-0.72998,-0.028402,0.10365
0.38318,0.40767,0.15219,-0.67327,-0.73147,-0.025391,0.10496
0.38318,0.40767,0.15219,-0.67327,-0.73147,-0.025391,0.10496
0.38318,0.40767,0.15219,-0.67327,-0.73147,-0.025391,0.10496
0.37853,0.40282,0.15145,-0.67285,-0.73182,-0.015878,0.10708
0.37728,0.40324,0.15187,-0.67239,-0.73213,-0.014083,0.10803
0.37504,0.40071,0.15141,-0.67218,-0.73237,-0.0098087,0.10828
0.37504,0.40071,0.15141,-0.67218,-0.73237,-0.0098087,0.10828
0.37504,0.40071,0.15141,-0.67218,-0.73237,-0.0098087,0.10828
0.37075,0.39782,0.15192,-0.6707,-0.7335,-0.0014311,0.11017
0.36849,0.39758,0.15201,-0.66963,-0.73423,0.0021054,0.11178
0.36728,0.39683,0.15241,-0.66962,-0.73406,0.004678,0.11288
0.36728,0.39683,0.15241,-0.66962,-0.73406,0.004678,0.11288
0.36728,0.39683,0.15241,-0.66962,-0.73406,0.004678,0.11288
0.3624,0.39374,0.15275,-0.66767,-0.73548,0.013323,0.11451
0.36171,0.39341,0.15337,-0.66856,-0.7344,0.014718,0.11606
0.36014,0.39153,0.1531,-0.66838,-0.73442,0.017944,0.11645
0.36014,0.39153,0.1531,-0.66838,-0.73442,0.017944,0.11645
0.36014,0.39153,0.1531,-0.66838,-0.73442,0.017944,0.11645
0.35524,0.38844,0.15329,-0.66709,-0.73488,0.026913,0.11926
0.35357,0.38821,0.15395,-0.66613,-0.73555,0.029539,0.11986
0.35223,0.38723,0.15398,-0.66621,-0.7351,0.032312,0.12144
0.35223,0.38723,0.15398,-0.66621,-0.7351,0.032312,0.12144
0.35223,0.38723,0.15398,-0.66621,-0.7351,0.032312,0.12144
0.34782,0.38368,0.1544,-0.66514,-0.7354,0.040818,0.1229
0.34703,0.38289,0.15513,-0.66527,-0.73508,0.042882,0.12345
0.34477,0.38161,0.15464,-0.66384,-0.73602,0.046809,0.1241
0.34477,0.38161,0.15464,-0.66384,-0.73602,0.046809,0.1241
0.34477,0.38161,0.15464,-0.66384,-0.73602,0.046809,0.1241
0.3418,0.37718,0.15503,-0.66361,-0.73584,0.054618,0.12319
0.34109,0.37547,0.15516,-0.66349,-0.73572,0.057099,0.12342
0.33974,0.37242,0.15404,-0.66325,-0.7358,0.060797,0.12245
0.33974,0.37242,0.15404,-0.66325,-0.7358,0.060797,0.12245
0.33974,0.37242,0.15404,-0.66325,-0.7358,0.060797,0.12245
0.33745,0.36777,0.15361,-0.66318,-0.73559,0.067617,0.12051
0.33744,0.36499,0.15294,-0.6633,-0.73556,0.069801,0.11884
0.33668,0.36382,0.1525,-0.66251,-0.73619,0.071848,0.11806
0.33668,0.36382,0.1525,-0.66251,-0.73619,0.071848,0.11806
0.33668,0.36382,0.1525,-0.66251,-0.73619,0.071848,0.11806
0.33632,0.35736,0.15084,-0.66305,-0.73587,0.077115,0.11365
0.33532,0.35664,0.15033,-0.66235,-0.73636,0.078949,0.11328
0.33492,0.3543,0.14912,-0.66219,-0.73645,0.081224,0.11202
0.33492,0.3543,0.14912,-0.66219,-0.73645,0.081224,0.11202
0.33492,0.3543,0.14912,-0.66219,-0.73645,0.081224,0.11202
0.33541,0.34752,0.14781,-0.66364,-0.73539,0.085585,0.10702
0.33475,0.34568,0.14699,-0.66313,-0.73574,0.087655,0.10612
0.3347,0.34408,0.14657,-0.66308,-0.73585,0.08867,0.10482
0.3347,0.34408,0.14657,-0.66308,-0.73585,0.08867,0.10482
0.3347,0.34408,0.14657,-0.66308,-0.73585,0.08867,0.10482
0.33409,0.33876,0.1447,-0.66289,-0.73603,0.092972,0.10098
0.33394,0.33735,0.14405,-0.66336,-0.73568,0.093784,0.099692
0.33508,0.33557,0.14348,-0.66342,-0.73591,0.094082,0.097241
0.33508,0.33557,0.14348,-0.66342,-0.73591,0.094082,0.097241
0.33508,0.33557,0.14348,-0.66342,-0.73591,0.094082,0.097241
0.33552,0.33015,0.14122,-0.664,-0.73556,0.096847,0.09315
0.33595,0.32804,0.14068,-0.66375,-0.73588,0.098105,0.091067
0.33574,0.32654,0.13978,-0.66367,-0.73597,0.099119,0.089824
0.33574,0.32654,0.13978,-0.66367,-0.73597,0.099119,0.089824
0.33574,0.32654,0.13978,-0.66367,-0.73597,0.099119,0.089824
0.33624,0.32061,0.13781,-0.66389,-0.73596,0.10251,0.08431
0.3369,0.31875,0.13719,-0.66435,-0.73572,0.10306,0.082061
0.33696,0.31636,0.13632,-0.66483,-0.73526,0.10408,0.081036
0.33696,0.31636,0.13632,-0.66483,-0.73526,0.10408,0.081036
0.33696,0.31636,0.13632,-0.66483,-0.73526,0.10408,0.081036
0.33736,0.31167,0.13464,-0.66386,-0.73624,0.10752,0.075312
0.33801,0.31057,0.1348,-0.66405,-0.73616,0.10784,0.073953
0.33836,0.30843,0.13381,-0.66428,-0.73602,0.10862,0.072184
0.33836,0.30843,0.13381,-0.66428,-0.73602,0.10862,0.072184
0.33836,0.30843,0.13381,-0.66428,-0.73602,0.10862,0.072184
0.33918,0.30482,0.13316,-0.66399,-0.7364,0.11074,0.067563
0.34014,0.30227,0.13317,-0.66514,-0.73545,0.11126,0.065762
0.34029,0.30147,0.13328,-0.66457,-0.73601,0.11193,0.064085
0.34029,0.30147,0.13328,-0.66457,-0.73601,0.11193,0.064085
0.34029,0.30147,0.13328,-0.66457,-0.73601,0.11193,0.064085
0.34284,0.29708,0.13333,-0.6658,-0.73533,0.11255,0.057673
0.34374,0.29491,0.13327,-0.6668,-0.73452,0.1128,0.055899
0.3444,0.29255,0.13341,-0.66722,-0.73412,0.11391,0.053976
0.3444,0.29255,0.13341,-0.66722,-0.73412,0.11391,0.053976
0.3444,0.29255,0.13341,-0.66722,-0.73412,0.11391,0.053976
0.34631,0.28844,0.13397,-0.66813,-0.73357,0.11464,0.048246
0.34708,0.28643,0.13434,-0.66882,-0.73296,0.1152,0.046667
0.34767,0.28475,0.13465,-0.66829,-0.73344,0.11626,0.04402
0.34767,0.28475,0.13465,-0.66829,-0.73344,0.11626,0.04402
0.34767,0.28475,0.13465,-0.66829,-0.73344,0.11626,0.04402
0.35101,0.27898,0.13564,-0.67111,-0.7312,0.11666,0.03669
0.35177,0.27875,0.1362,-0.67053,-0.73188,0.11619,0.035304
0.35262,0.27502,0.13601,-0.67209,-0.73035,0.11745,0.032907
0.35262,0.27502,0.13601,-0.67209,-0.73035,0.11745,0.032907
0.35262,0.27502,0.13601,-0.67209,-0.73035,0.11745,0.032907
0.35561,0.27009,0.13735,-0.67323,-0.72955,0.11773,0.025625
0.35729,0.26811,0.13811,-0.67401,-0.72893,0.11771,0.022954
0.35738,0.26615,0.13827,-0.67465,-0.72825,0.11856,0.021038
0.35738,0.26615,0.13827,-0.67465,-0.72825,0.11856,0.021038
0.35738,0.26615,0.13827,-0.67465,-0.72825,0.11856,0.021038
0.3605,0.26071,0.14008,-0.67679,-0.72631,0.11935,0.013931
0.36247,0.25871,0.14101,-0.67709,-0.72612,0.11909,0.01065
0.36328,0.25736,0.14149,-0.67788,-0.72548,0.11872,0.0084178
0.36328,0.25736,0.14149,-0.67788,-0.72548,0.11872,0.0084178
0.36328,0.25736,0.14149,-0.67788,-0.72548,0.11872,0.0084178
0.36704,0.25171,0.14377,-0.68032,-0.72321,0.11889,0.00096741
0.36755,0.25117,0.14412,0.67969,0.72378,-0.11902,0.0011249
0.36988,0.2497,0.14531,0.68057,0.72316,-0.11764,0.0044562
0.36988,0.2497,0.14531,0.68057,0.72316,-0.11764,0.0044562
0.36988,0.2497,0.14531,0.68057,0.72316,-0.11764,0.0044562
0.37328,0.24354,0.14635,0.68265,0.72106,-0.11802,0.011249
0.37409,0.24305,0.14731,0.68319,0.72061,-0.11745,0.013301
0.37548,0.24114,0.14779,0.68387,0.71998,-0.11713,0.015412
0.37548,0.24114,0.14779,0.68387,0.71998,-0.11713,0.015412
0.37548,0.24114,0.14779,0.68387,0.71998,-0.11713,0.015412
0.37975,0.23797,0.14931,0.68439,0.71966,-0.11472,0.023244
0.3806,0.23681,0.1494,0.68496,0.71915,-0.11412,0.025321
0.38282,0.235,0.14974,0.68584,0.71844,-0.11259,0.027999
0.38282,0.235,0.14974,0.68584,0.71844,-0.11259,0.027999
0.38282,0.235,0.14974,0.68584,0.71844,-0.11259,0.027999
0.38736,0.23274,0.15038,0.68579,0.71875,-0.10892,0.034952
0.38868,0.23048,0.1506,0.68721,0.71733,-0.10831,0.038108
0.39038,0.23003,0.15074,0.68681,0.71782,-0.10681,0.040145
0.39038,0.23003,0.15074,0.68681,0.71782,-0.10681,0.040145
0.39038,0.23003,0.15074,0.68681,0.71782,-0.10681,0.040145
0.39548,0.22857,0.15103,0.68763,0.71743,-0.1013,0.046872
